"date","y_lead","reforms","boost","consolidate","construction","outperform","savings","progress","booming","accrue","surpass","debt","crisis","decline","recession","unemployment","bankrupt","deficit","collapse","market crash","downturn","banana","door","weather","chopstick","phone","chicago","christmas","swim","bycicle","programming"
2013-09-14,0.0094345887405094,-1.2608468646225,1.44140727791768,-1.44581536339934,-1.39378976443542,-0.0833727917319336,-1.07189682551337,-0.58159552990907,-1.13885071542117,-0.827880175257833,-0.0261726409413477,-1.53344989505678,-1.02684373077621,-1.22430468085818,-2.13036540739519,-0.783030240371619,-0.248466527729465,0.943403096933089,0.597499827103293,0.202656548986521,-0.801723025108385,-1.79219049689608,-0.0208026427429635,-1.01314262850359,1.59401499224323,-0.348857496471143,-0.202718284305757,-0.772313817363167,-0.81353709506831,0.891144792814751,-1.13342961473254
2013-09-15,-0.00257976016709627,1.23657607767234,-1.44234083240693,-1.44069375992047,-1.36513628387417,0.0837482535261714,-1.06596603885479,-0.563861208950578,1.11955085810471,0.831446185914684,0.0262537731816404,-1.51857494766267,-1.01286521552595,-1.2142971908257,2.12178191590599,0.766867216288878,-0.240989333003196,-0.936585845163144,0.587706649131884,-0.197584407714265,0.764660789407212,-1.78070570662405,-0.00869019650115309,-1.01869148678714,-1.60960145602389,-0.331728583356571,0.204855637727612,-0.771857305964346,-0.81861310597991,0.926630757006839,-1.13124557040509
2013-09-16,-0.0119315691572801,1.23384456812476,-1.4427220435507,1.44262757417492,1.36515947921616,-0.0837634528169743,1.06557848060859,0.563095921410969,-1.11367542865506,0.824086457472889,0.0262355113988294,1.51845272115132,1.01251423587519,1.21286307464757,2.11599709565623,0.757753085789745,-0.24237447658491,0.93790636716039,0.588919923398259,0.199547298760712,-0.751399163263302,1.78327715257707,0.0101618105876949,-1.02099130743727,-1.61306894895684,0.336221633461183,0.197841085015117,0.774690481763161,-0.818237968069399,0.933178625510676,1.13238047017488
2013-09-19,-0.00322243272294642,1.21004635162913,1.44247827301048,-1.4181613777913,1.32561207640805,-0.0837582627415139,1.04930562767866,0.536656488038142,-1.13269419286072,0.8222592259948,0.0414372589186134,1.4895516605535,-0.994217379761009,1.19054063769836,2.12664692321524,-0.752539670368903,0.231969821822893,0.918494036955649,0.585726584099641,0.191487995737675,-0.75119507669782,1.7526889723876,-0.0023987933132172,-1.02084028623372,-1.63504405717702,0.29775438406956,-0.22476549617736,0.758687421213211,-0.827777983649406,0.925618369401065,1.1171535007211
2013-09-20,-0.00434605738630722,1.20977255138271,1.43994509075659,1.42268311505208,1.3269358131174,-0.100537954038534,1.0513797069312,0.538156841811159,1.14150785979516,0.819174518198441,0.0443632137485822,1.48543888443869,-0.997063490869659,1.18976875319524,2.12103663536433,-0.757567820942579,0.228097521979456,0.917892229731329,0.58579826484388,0.187016141208631,-0.751280723715574,1.75206704677114,-0.00770660220867809,-1.02248694144529,-1.63418277849591,0.294856327486546,0.227557573317666,0.758778015197042,-0.830375155370046,-0.929078750067713,1.11608618735628
2013-09-21,-0.0040074791833451,-1.21357448972122,-1.44303205435416,-1.41457538590138,-1.32859441133992,0.0763430801370325,1.05248235984164,-0.539118880749425,-1.1280462560749,-0.815720189047308,-0.0356226700727911,-1.49023083957232,-0.99910486273269,-1.19071822529124,-2.12815525297724,-0.758585421347211,0.228880152083804,-0.922228131747918,0.58473492647028,0.187261484647038,0.751338259773278,-1.75330169279482,0.00543707344657782,-1.02976582998216,1.62918081746619,0.289882997736414,0.213297380836842,-0.75859309615044,-0.830551468909451,-0.932747011596433,-1.11838910714009
2013-09-22,0.00359720871241187,1.2272107778773,1.44571217610038,1.42110249151337,-1.3383943287229,0.0763557609937051,1.05322211174277,-0.549522622302139,-1.12937483590675,-0.829215392350158,0.0490013428209215,-1.50021924791787,-1.00531276040789,-1.19821008777663,-2.13072287330528,0.765843614814443,0.229092474144653,-0.928752306214165,0.589723843246309,0.187136857599717,0.751404565437916,-1.7605191123231,-0.00438660483470185,-1.03243700335929,1.62170431664109,-0.30048107986884,0.220969789920809,-0.761862873899438,-0.82874646935238,-0.932685980980217,1.12652107242585
2013-09-23,-0.00458108000675139,1.23909680265149,1.44934259478136,1.42490498597988,1.3386917225257,-0.0763709336862617,1.05604457957159,0.552611019091922,-1.13029701868171,0.818500439480781,0.0541237421262376,1.50098792001019,1.00768084801924,1.19938942906173,2.13176687873001,0.776321985343311,0.22774627074177,-0.928500276419832,0.591982056057052,-0.185856405108357,0.748790214500651,1.75687970371898,-0.00740240399223238,1.04215894578213,1.6273829529114,0.293311638443775,0.22020656706427,0.759167423231877,-0.828514074169114,0.927044252059538,1.13309123156898
2013-09-26,-0.0084619888983184,1.23611738982147,1.44823013297571,-1.42424319562648,1.32354280319458,0.0763829026845139,-1.05426883678419,0.5460948946922,1.13217285351942,0.797269997011788,0.0485283134404032,1.48838385442721,1.0011936607416,1.19436719347705,-2.12480176096435,-0.774642917614269,0.223252630177878,0.921998116312807,0.589887794142937,-0.191047911929736,0.74020511311215,1.74131203077301,0.0070381681531551,1.03700336478104,-1.6323791746636,0.279682477145738,0.210138745071108,0.752320709322596,-0.827669282107458,0.909398629354107,1.1281962482257
2013-09-27,0.00409152748018471,-1.24522934521633,1.45068551259654,-1.43934551836554,1.32338599217991,-0.0763881976472597,-1.06737378983825,0.543723681755281,1.11375508623989,-0.773918813609365,-0.0446913266532634,1.4842799722162,1.00112223267925,1.19370364346541,2.13508061991832,-0.786922504373123,0.229542695001754,0.908946153038968,0.585942718878549,-0.18743891253742,0.757888702785481,1.74088382353699,-1.46555112981735e-05,1.0306828306055,-1.66711801016301,0.282594280704106,0.210019184612217,0.749841005374327,-0.82503433999473,-0.909857274320503,1.13078073250996
