"date","y_lead","reforms","boost","consolidate","construction","outperform","savings","progress","booming","accrue","surpass","debt","crisis","decline","recession","unemployment","bankrupt","deficit","collapse","market crash","downturn","banana","door","weather","chopstick","phone","chicago","christmas","swim","bycicle","programming"
2006-04-18,0,-1.0822536434946,-1.24597363312947,-0.695569214432384,0.20169074774322,0.916830562267342,0.273266197979335,0.435831560131651,1.12244673158264,0.449067319183483,0.118427903442855,-0.552650112612313,2.03465502820031,-1.38241175017968,0.939987885406959,1.43586827414775,0.268694982323065,1.08438202270668,-0.0641457812950995,-0.692226765394254,-1.14883914723837,0.674000787748655,0.689944104339659,0.236665443881964,0.73287539459838,-0.910407573604609,0.0402546576901737,0.0324466156898566,-0.0318529774103241,0.520947778566924,0.476936627639552
2006-04-21,0.00426076848034906,-1.08242841760488,1.24568014914087,-0.696545562376044,0.202798752916886,0.917569824213768,0.272719242237202,-0.436177449455106,-1.1239543721522,-0.449345444499126,-0.11849136188217,-0.554159881037218,2.03521625174808,1.384032252383,-0.935872098648789,1.43725302416256,0.268944465577146,1.08109585908779,0.0630387768382097,0.693689247524567,1.1498353509969,0.674855580906345,0.6900038221334,-0.235552550802883,-0.733531644799193,-0.911342542932737,0.0407762349392493,0.0332416103917917,0.0323439203025908,-0.515297988710647,-0.473798250051404
2006-04-22,0,1.07267777114782,1.25256887363356,0.66664013044539,-0.206303507053677,0.919075164988589,0.260935983271143,0.414324422311263,1.09812297435493,-0.451716755843754,0.119323271146039,0.57161143898153,-2.02252532165597,-1.4127549542891,0.884257606943845,-1.43111352168021,-0.268745286386533,1.0582249583284,0.0797908266933004,0.749499442202449,1.15038142982237,-0.668398336522174,-0.680348394632634,-0.186231409783243,-0.733467012355517,-0.913097732713367,-0.0406611978812738,0.0433157259830634,-0.0606056240443836,0.514445077484077,-0.456826640309813
2006-04-23,0.00931036045973821,1.07077438690073,1.25372646019144,0.667187809016038,-0.208040411229294,0.919811883647287,0.260673059835097,-0.414614871657073,1.09171981604553,-0.451992473109898,-0.119385948472539,0.570824947228079,-2.0242957918704,1.41094657740705,-0.882709784126208,-1.42965444698448,0.270333075291753,1.05941366807818,0.0799494644184391,-0.75014789952442,1.15137539464568,-0.66993309376619,-0.681621287838696,0.186473868424976,-0.734241762695525,0.913697560449991,-0.0413471516687025,0.0435007419678948,-0.0615763588191479,0.514946021407694,0.457670617185357
2006-04-24,0.00126277596030056,1.06971529381267,-1.28374696236181,-0.667623110929257,0.215130749851266,0.921137008905922,-0.276019779359823,-0.292655511523287,1.09409745690514,-0.456294041303235,-0.120981128142188,-0.578659423547946,2.05733878742058,1.55415507702917,0.73102017670743,1.52417270893952,-0.350034609548629,1.05940051214809,-0.0767727304192509,-0.749242572374095,1.15003976629814,0.655925716352561,0.660006618408233,0.219311937182857,0.706628496460256,-1.04796045958943,0.0211145990450331,0.148545071472503,0.0298353343192093,-0.574330597700405,0.513386265811713
2006-04-25,0.00252090119389026,-1.07102132181222,1.28012566522506,-0.654978971155985,0.225283286993691,0.922182760849103,-0.27050548954973,0.304680802214993,-1.10165345428733,0.457224875400066,-0.121280049287299,-0.56871206922359,2.0646833283407,1.55396033911844,-0.744036384005946,1.53203084303774,0.342798869255662,1.06493791450412,0.0732515409312357,-0.748464886796151,1.15100741388588,0.666490722028354,0.674255358716273,0.221683202941461,0.707151852306659,-1.02848726649677,0.0308136435975261,0.137600808512089,0.0211805621561745,-0.553791897913788,0.510345731401679
2006-04-28,-0.00041964758587465,-1.06482764570865,1.28205966051112,-0.656795174667357,0.228617119178014,0.923466991915872,-0.274811019509244,0.318127176807088,1.03176223813791,0.458775498870337,-0.121805792043405,-0.57528201117883,2.05704824228128,1.56354827854875,-0.7235853039839,1.52313916312116,-0.368794894234455,1.06777739843119,0.0781885210404343,-0.749375746718173,1.15186103439018,0.665201747770503,0.668967600912272,0.217756139321272,-0.707519058456703,-1.02835903341876,0.0247955256043499,0.143324580548001,-0.0252891605689879,-0.543627228456448,-0.518416499879911
2006-04-29,0.00586026351857516,1.06665275036061,-1.28319793153404,-0.659192630518332,-0.231088845355046,NA,0.275094961980891,-0.321598522820819,1.01819021578279,-0.382885909318482,-0.121785008839136,0.574467165564209,-2.05930704614507,1.56731456641995,0.727313715008911,-1.52313199115144,0.376813264698219,-1.07002295740417,-0.0747015209711129,0.752571549943581,1.15283604467749,-0.665705646009801,-0.673259875442063,-0.218254465298017,-0.708162599305004,-1.02919080635882,-0.0244228454654279,0.141600512912574,-0.0279149752356981,0.538918550691211,-0.523954911849237
2006-04-30,-0.00670058014473307,1.08552243290572,1.26350175681102,0.606913630929584,-0.17321225437002,NA,0.284122346666077,0.263036759148624,1.02634704521931,-0.38505701642501,-0.12286430620787,0.58898042884886,-2.01960162941637,-1.59048086494006,-0.777347935137946,1.46624696111794,0.428302964862349,-1.02787337612179,0.0165009714073332,-0.752674481829125,1.15294689598951,-0.61510540611667,-0.644991452676521,0.207127624813836,-0.583790337378407,1.00076706958568,0.00622342977656852,0.134228691058374,0.0323872783394148,-0.58698652988032,-0.527429699191347
2006-05-01,0.00167974323360687,0.940404057970014,-1.23976326954211,-0.467087647389388,0.174281973648186,NA,-0.250513151115486,0.188180067457011,-0.902961996123087,-0.382286139498902,-0.121505044984931,0.598247121796691,1.99421053253359,1.65254451361555,-0.858801941150713,1.41163113207961,-0.457304810929804,-1.01894145922026,-0.0724721518622621,-0.752357334002875,1.15251544740047,0.639947847152236,0.632218524660115,0.181119550996397,0.69695314260322,-0.862240561076335,-0.0326536565068065,0.0968645355925703,0.0165762393537407,-0.588634845541722,0.510543723345905
