"date","y_lead","reforms","boost","consolidate","construction","outperform","savings","progress","booming","accrue","surpass","debt","crisis","decline","recession","unemployment","bankrupt","deficit","collapse","market crash","downturn","banana","door","weather","chopstick","phone","chicago","christmas","swim","bycicle","programming"
2015-11-07,0.00893058859935181,-0.701227347732861,-0.683240823478746,1.48379727244773,-0.359301188741063,-0.879552505926379,0.990571366416029,0.00696798406915792,1.06588181895534,-0.727510272821231,1.39198204260184,-0.485003152070542,0.163124436946847,1.01249133803599,1.39312058758256,1.27247172208904,0.0678762628166399,-0.861734630883256,0.730433263282403,-0.249196076228692,0.593178016086364,-1.12623611587823,-1.96804780020072,-0.940045628091002,0.742430228089227,-0.854929509009011,-0.542096129233344,-0.343799329374064,-0.491524950141939,0.932528606453065,0.0358581298841524
2015-11-08,0.0086198774242634,-0.652290732884277,-0.668358593829633,1.51453312081348,-0.340345175888115,-0.908590465215738,0.99346243695541,0.0315389665689434,1.06256642836244,0.705413886851826,1.39556642500216,-0.469068948412473,0.165597905118937,1.03051507681183,1.40689175652685,-1.28668633746424,-0.0718320713638879,-0.850805285574763,0.739034242439035,-0.217409165073111,0.592910608012302,-1.11248775813481,-1.95286118052695,-0.937335275031183,0.76332345944441,-0.845109547678506,-0.531403877882973,-0.333574154760956,-0.476261217325111,-0.933644349947019,0.0446025126060233
2015-11-09,-0.00955572714160402,0.680773706818394,-0.673585479579606,-1.50086523166686,0.336758812364357,0.874197362173915,1.00196538256289,-0.0296228930977345,1.0547210784102,-0.732433395642064,-1.39252908287432,0.468840566586588,-0.159361758067413,-1.02149171427492,-1.40630494786958,-1.27110615061153,-0.0630700527577843,0.863707392381874,-0.736028904606194,0.233156450385752,0.592658693987363,1.10254122063815,1.95760579311827,0.929950489489306,-0.751454002603099,0.829903706120687,-0.533190793645358,0.33036842256755,-0.484693235734257,0.93140248959583,-0.0467461104081416
2015-11-10,-0.00375460164760755,-0.64808716551325,-0.668193164925311,-1.51773272738827,0.308297883837387,-0.79844644547679,1.01039011059807,-0.0596332437782379,-1.04171051347391,0.745840825160377,-1.43395601998093,0.445231831931661,-0.16825891364122,-1.03922945603072,-1.42723763091121,-1.28479002179712,0.058199888694568,0.849977655678769,0.746446456005704,-0.214319531372943,-0.570959417210568,1.06778720799965,1.95327379831519,-0.917854186112454,-0.775854395721729,0.791691527860137,0.532534874166098,0.31487789050756,-0.469877556462839,0.927563455950355,-0.0639038059072834
2015-11-13,0.016783754692415,0.655751274019536,-0.669141651164143,1.51635564460574,0.30723961651891,-0.828672588869432,1.01140234717583,-0.059340136242238,-1.05149753125627,-0.741192169581312,-1.42463355952144,0.443191718046459,-0.167761432826462,1.03872261548162,-1.42882799394351,1.27991983909302,-0.0474315680688844,0.849934154574146,0.744071994371227,0.217239868819116,-0.5927649433258,1.06909484410361,1.95151266180764,-0.921249323138036,-0.779434281531114,0.793438129252279,-0.52068313040012,0.314439481828219,-0.472457616266714,0.926303676266663,-0.0632296664393218
2015-11-14,-0.0181950349372477,-0.663696185097895,-0.66398480372852,1.52320769983973,-0.302482616890169,0.88169529139542,1.00610929105175,0.0649699496924013,-1.04928222021933,-0.723236762558249,1.41082964665677,-0.42839346911474,-0.164308290071549,1.07063376026382,1.43097960436527,1.2873582530776,-0.00637366853008606,-0.845515553352818,0.749190777117824,-0.240716166932288,0.621494385569399,-1.07687295652563,-1.96218862054209,-0.891867165271276,-0.813910084083177,-0.795251956945774,-0.463056377649722,0.316848737811132,-0.47080336713427,-0.921317382822518,0.0582146579542788
2015-11-15,0.00633573025134249,-0.701976326099466,-0.722266761854209,1.48157003580031,-0.353566853463509,0.881390578763001,0.979857808744055,0.0102526230278833,1.12044693514231,-0.78076484382409,1.3356101665219,-0.491584534662005,-0.185727297635024,1.05765404081459,1.4024527709071,-1.25569515005733,-0.0164811116800657,-0.900060841527114,0.733550253459973,-0.288049600263922,0.62196587971771,-1.11405535294612,1.9961283543212,0.890686977057512,0.811338848275832,-0.828673736402557,-0.4778243561722,-0.331468978951487,-0.496425640527151,-0.959764668280448,0.00364700382032136
2015-11-16,0.0107027356450056,0.70117961685386,0.735141676055185,-1.48081303801503,0.351985841061997,-0.881510914393522,0.984695472519634,-0.00817574243738899,1.15999725471425,-0.776770370731043,-1.34381528421396,0.496462061453646,-0.193082017812246,-1.05800982232632,-1.40711228606883,-1.241536940442,-0.0214880968168819,0.902184456724429,0.732806598570295,-0.293706064833905,0.621829038399547,1.11645764525245,-2.00027948149293,0.903179412391337,-0.826022152295845,0.816308684394887,-0.483977968123741,0.32569791636488,-0.493210739030387,-0.969972180010022,0.00840739028329366
2015-11-17,0.00415722872660185,0.727786052200329,0.747750056234192,1.44764357685588,0.381754981849602,0.881558090167328,0.965154201094543,0.0225143998351741,1.13082032317163,0.804409121276877,-1.28704092327581,0.525413310375526,0.197833056416455,-1.03745557755791,-1.35568486129663,-1.23451776195339,0.0190956374467613,0.928976924333856,0.725474751319055,0.298450246748502,-0.621479183392097,1.1369014285877,2.00009935567858,0.909605025737478,-0.784993687229623,0.855421397922537,0.485630124860712,0.345368102856057,-0.504750220773264,-0.969438992268866,0.0185567765322668
2015-11-20,-0.00926146205142064,0.728496536122712,0.750328893579701,-1.4515309916016,0.382921551466599,-0.89075294892527,0.967056017484005,0.0229856912722307,1.13194912807856,0.814491869795551,-1.2867921765375,0.528433178125284,-0.20059735335188,-1.03707206934782,-1.35836455125106,1.23778247727843,-0.0220874218994971,-0.933103170662477,0.724715664266799,0.302041290667416,-0.612368297757575,1.1355967557905,2.00516575041518,0.913738929959955,0.785754315418042,0.85617480863309,-0.487871404271557,0.34502502394422,-0.507118611428254,0.969396532204879,0.0243036687629953
